date,sales,onpromotion,transactions,dcoilwtico,is_holiday,day_of_week,day_of_month,month,quarter,year,week_of_year,lag_1,lag_7,lag_14,lag_28,rolling_7,rolling_14,rolling_28
2016-10-26,633413.8905697,20046,72818.0,48.75,0,2,26,10,4,2016,43,610590.8979547,647823.468973,665126.077693,631761.1750463,720850.9914479001,733865.0293861071,772094.4424826786
2016-10-27,544361.4798829,12296,71506.0,49.71,0,3,27,10,4,2016,43,633413.8905697,583001.280078,558859.8909975,520744.9210333,718792.4802474286,731599.8731630144,772153.4680370857
2016-10-28,638838.252231,18399,76876.0,48.72,0,4,28,10,4,2016,43,544361.4798829,669453.5420583,667954.207226,703198.490806,713272.5087909858,730564.2723691143,772996.9165674286
2016-10-29,841074.6969995,15002,90428.0,48.72,0,5,29,10,4,2016,43,638838.252231,843626.415914,890613.591114,1175033.65823,708898.8959585143,728484.5612980429,770698.3366183214
2016-10-30,954838.191008,15945,88744.0,48.72,0,6,30,10,4,2016,43,841074.6969995,1022953.689959,1104504.6882152,1256480.1709663,708534.3646850142,724946.0688612928,758771.2308600892
2016-10-31,654923.5029715,13089,75988.0,46.83,0,0,31,10,4,2016,44,954838.191008,668507.6451983,710456.4240015,833060.55889,698803.5791205857,714255.6047750643,747998.3030044356
2016-11-01,811832.445984,15036,85050.0,46.66,0,1,1,11,4,2016,44,654923.5029715,610590.8979547,630638.592023,724113.096039,696862.9873738999,710288.9675586356,741636.2652930607
2016-11-02,969033.618953,21832,90454.0,45.32,1,2,2,11,4,2016,44,811832.445984,633413.8905697,647823.468973,749712.3000211,725611.7799495143,723231.3856987071,744769.0992196678
2016-11-03,793811.6841115,13041,82525.0,44.66,1,3,3,11,4,2016,44,969033.618953,544361.4798829,583001.280078,581429.340158,773557.4554328428,746174.9678401358,752602.0034672357
2016-11-04,858468.216477,17726,85762.0,44.07,1,4,4,11,4,2016,44,793811.6841115,638838.252231,669453.5420583,797612.239327,809193.1988940715,761232.8538425287,760187.0871798608
2016-11-05,887751.298669,13143,88820.0,44.07,0,5,5,11,4,2016,44,858468.216477,841074.6969995,843626.415914,932551.706831,840568.9080720715,774733.9020152929,762360.5149352179
2016-11-06,1140367.104134,14731,92150.0,44.07,1,6,6,11,4,2016,44,887751.298669,954838.191008,1022953.689959,1088251.479908,847236.9940248572,777885.6793549358,760760.5003580035
2016-11-07,849451.0429045,12332,83114.0,44.88,1,0,7,11,4,2016,45,1140367.104134,654923.5029715,668507.6451983,725312.8469015,873741.1244714287,786272.3517960071,762621.7726517894
2016-11-08,767439.628434,13995,79917.0,44.96,0,1,8,11,4,2016,45,849451.0429045,811832.445984,610590.8979547,625271.993952,901530.7730332857,799196.8802035928,767055.2796518964
2016-11-09,790276.839009,21413,80077.0,45.2,0,2,9,11,4,2016,45,767439.628434,969033.618953,633413.8905697,665126.077693,895188.9419547142,810400.3609521143,772132.6951691107
2016-11-10,588241.7590247,11964,72768.0,44.62,1,3,10,11,4,2016,45,790276.839009,793811.6841115,544361.4798829,558859.8909975,869652.2591055714,821604.8572692071,776602.3652161108
2016-11-11,713396.4541223,17688,78815.0,43.39,1,4,11,11,4,2016,45,588241.7590247,858468.216477,638838.252231,667954.207226,840285.1269503143,824739.162922193,777651.7176456535
2016-11-12,929802.771943,13278,92716.0,43.39,1,5,12,11,4,2016,45,713396.4541223,887751.298669,841074.6969995,890613.591114,819560.5894710714,830064.7487715714,779274.6550348073
2016-11-13,1188982.232398,14446,98409.0,43.39,0,6,13,11,4,2016,45,929802.771943,1140367.104134,954838.191008,1104504.6882152,825567.9427959286,836402.468410393,780674.2686358428
2016-11-14,735723.172977,10519,77317.0,43.29,0,0,14,11,4,2016,46,1188982.232398,849451.0429045,654923.5029715,710456.4240015,832512.9611193571,853127.0427953929,783691.3237852285
2016-11-15,691801.6290437999,13178,76651.0,45.86,0,1,15,11,4,2016,46,735723.172977,767439.628434,811832.445984,630638.592023,816266.1225582857,858898.4477957858,784593.7076772107
2016-11-16,830431.7415873,20041,81603.0,45.56,0,2,16,11,4,2016,46,691801.6290437999,790276.839009,969033.618953,647823.468973,805460.6940739715,850324.8180143429,786778.1018565249
2016-11-17,615228.2560159,9983,74999.0,45.37,0,3,17,11,4,2016,46,830431.7415873,588241.7590247,793811.6841115,583001.280078,811197.1087280143,840424.6839167929,793299.8258784643
2016-11-18,738265.552222,15252,81854.0,45.69,0,4,18,11,4,2016,46,615228.2560159,713396.4541223,858468.216477,669453.5420583,815052.3225839,827668.7247671072,794450.7893048179
2016-11-19,935656.0010137,11708,94791.0,45.69,0,5,19,11,4,2016,46,738265.552222,929802.771943,887751.298669,843626.415914,818605.0508838572,819082.8201774644,796908.3610963786
2016-11-20,1125178.987911,12877,96368.0,45.69,0,6,20,11,4,2016,46,935656.0010137,1188982.232398,1140367.104134,1022953.689959,819441.2264653856,822504.5846306571,800195.1319927964
2016-11-21,773762.280859,11295,81536.0,47.48,0,0,21,11,4,2016,47,1125178.987911,735723.172977,849451.0429045,668507.6451983,810326.4772529572,821419.7191861571,803846.0354910821
2016-11-22,690281.251004,13276,80748.0,48.07,0,1,22,11,4,2016,47,773762.280859,691801.6290437999,767439.628434,610590.8979547,815760.6355218142,816013.3790400501,807605.1296218215
2016-11-23,753685.041456,20488,82390.0,46.72,0,2,23,11,4,2016,47,690281.251004,830431.7415873,790276.839009,633413.8905697,815543.4386589857,810502.0663664786,810451.2136592964
2016-11-24,595457.3062203,11234,76479.0,46.72,0,3,24,11,4,2016,47,753685.041456,615228.2560159,588241.7590247,544361.4798829,804579.6243545143,807888.3665412643,814746.6119052358
2016-11-25,737819.484836,17137,86981.0,46.72,1,4,25,11,4,2016,47,595457.3062203,738265.552222,713396.4541223,638838.252231,801755.2029551428,808403.7627695213,816571.4628458571
2016-11-26,908066.823384,12489,96748.0,46.72,0,5,26,11,4,2016,47,737819.484836,935656.0010137,929802.771943,841074.6969995,801691.4790428571,810148.2649633571,820106.5068674643
2016-11-27,1056721.5920875,13624,95628.0,46.72,0,6,27,11,4,2016,47,908066.823384,1125178.987911,1188982.232398,954838.191008,797750.1679528999,808595.6972091428,822499.0828097679
2016-11-28,752583.7680527,11861,79717.0,45.66,1,0,28,11,4,2016,48,1056721.5920875,773762.280859,735723.172977,654923.5029715,787970.5399781143,799148.5086155357,826137.7757054643
2016-11-29,645760.5082353,13347,74449.0,45.29,0,1,29,11,4,2016,48,752583.7680527,690281.251004,691801.6290437999,811832.445984,784945.0381486429,800352.8368352285,829625.6423155072
2016-11-30,767361.704324,19424,80680.0,49.41,0,2,30,11,4,2016,48,645760.5082353,753685.041456,830431.7415873,969033.618953,778584.9320388285,797064.1853489073,823694.501681625
2016-12-01,843603.315088,12985,84647.0,51.08,0,3,1,12,4,2016,48,767361.704324,595457.3062203,615228.2560159,793811.6841115,780538.7410199714,792559.1826872429,816491.9333020179
2016-12-02,853454.930795,18819,86775.0,51.7,0,4,2,12,4,2016,48,843603.315088,737819.484836,738265.552222,858468.216477,815988.1708582144,808871.6869066786,818270.2058368928
2016-12-03,1113440.567059,14279,102429.0,51.7,0,5,3,12,4,2016,48,853454.930795,908066.823384,935656.0010137,887751.298669,832507.5202809286,817099.4996618928,818091.1599196785
2016-12-04,1276195.0362097,15186,103907.0,51.7,0,6,4,12,4,2016,48,1113440.567059,1056721.5920875,1125178.987911,1140367.104134,861846.6265202144,829798.3972365571,826151.4909336072
2016-12-05,896824.938971,13159,88947.0,51.72,1,0,5,12,4,2016,49,1276195.0362097,752583.7680527,773762.280859,849451.0429045,893199.9756805286,840585.2578293214,831002.4885077393
2016-12-06,932546.385931,15573,92700.0,50.95,1,1,6,12,4,2016,49,896824.938971,645760.5082353,690281.251004,767439.628434,913805.8572402857,849375.4476944642,832694.4133672571
2016-12-07,867653.7351403,26861,88699.0,49.85,0,2,7,12,4,2016,49,932546.385931,767361.704324,753685.041456,790276.839009,954775.2683396714,866680.10018925,838591.0832778643
2016-12-08,674077.382905,13681,82550.0,50.84,1,3,8,12,4,2016,49,867653.7351403,843603.315088,595457.3062203,588241.7590247,969102.7013134286,874820.7211667,841354.5438539821
2016-12-09,774941.923982,19275,90723.0,51.51,0,4,9,12,4,2016,49,674077.382905,853454.930795,737819.484836,713396.4541223,944884.7110015714,880436.4409298928,844420.1018497071
2016-12-10,920050.745917,14826,100618.0,51.51,0,5,10,12,4,2016,49,774941.923982,1113440.567059,908066.823384,929802.771943,933668.5671711428,883088.0437260356,846618.1543446964
2016-12-11,1119324.243986,16281,101077.0,51.51,0,6,11,12,4,2016,49,920050.745917,1276195.0362097,1056721.5920875,1188982.232398,906041.4498651428,883944.0381926785,846269.8677009108
2016-12-12,844251.703802,13791,86093.0,52.74,0,0,12,12,4,2016,50,1119324.243986,896824.938971,752583.7680527,735723.172977,883631.3366903287,888415.6561854286,843782.0824004821
2016-12-13,747161.615593,16204,85927.0,52.99,0,1,13,12,4,2016,50,844251.703802,932546.385931,645760.5082353,691801.6290437999,876120.8745233285,894963.3658818072,847658.1013585179
2016-12-14,829763.2190675,21728,89417.0,51.01,0,2,14,12,4,2016,50,747161.615593,867653.7351403,767361.704324,830431.7415873,849637.3359036144,902206.302121643,849635.2437352751
2016-12-15,747641.1828753001,14623,91525.0,50.9,0,3,15,12,4,2016,50,829763.2190675,674077.382905,843603.315088,615228.2560159,844224.4050360714,906663.55317475,849611.3679309965
2016-12-16,918899.786306,20131,99717.0,51.93,0,4,16,12,4,2016,50,747641.1828753001,774941.923982,853454.930795,738265.552222,854733.5193175429,899809.1151595571,854340.4010331178
2016-12-17,1071655.6282493,15863,114465.0,51.93,0,5,17,12,4,2016,50,918899.786306,920050.745917,1113440.567059,935656.0010137,875298.9282209715,904483.7476960572,860791.6236789749
2016-12-18,1260471.9085900001,17228,116289.0,51.93,0,6,18,12,4,2016,50,1071655.6282493,1119324.243986,1276195.0362097,1125178.987911,896956.7685541572,901499.10920965,865648.7532231035
2016-12-19,1028242.8227987,15014,106760.0,52.13,0,0,19,12,4,2016,51,1260471.9085900001,844251.703802,896824.938971,773762.280859,917120.7206404429,900376.0286653858,870480.6432473536
2016-12-20,1080402.388032,17863,116392.0,52.22,0,1,20,12,4,2016,51,1028242.8227987,747161.615593,932546.385931,690281.251004,943405.1662114001,909763.0203673644,879569.2340309144
2016-12-21,1181307.3270735,23427,132060.0,51.44,1,2,21,12,4,2016,51,1080402.388032,829763.2190675,867653.7351403,753685.041456,991010.990845543,920324.1633745786,893502.1317819144
2016-12-22,1135849.391084,15486,138892.0,51.98,1,3,22,12,4,2016,51,1181307.3270735,747641.1828753001,674077.382905,595457.3062203,1041231.5777035429,942727.9913698072,908774.3562682535
2016-12-23,1282145.5171351,21531,156932.0,52.01,1,4,23,12,4,2016,51,1135849.391084,918899.786306,774941.923982,737819.484836,1096689.8931619285,975711.7062397357,928074.0735848144
2016-12-24,1246837.8430543,15250,167542.0,52.01,1,5,24,12,4,2016,51,1282145.5171351,1071655.6282493,920050.745917,908066.823384,1148582.1404232285,1011940.5343221,947514.2890240679
2016-12-26,1032770.748898,14818,105524.0,52.01,1,0,26,12,4,2016,52,1246837.8430543,1260471.9085900001,1119324.243986,1056721.5920875,1173608.1711096573,1035282.4698319072,959613.2540122928
2016-12-27,842475.490118,16147,95643.0,52.82,0,1,27,12,4,2016,52,1032770.748898,1028242.8227987,844251.703802,752583.7680527,1141079.4340108,1029100.0773256214,958757.8667555249
2016-12-28,951533.7138481,23634,103717.0,54.01,0,2,28,12,4,2016,52,842475.490118,1080402.388032,747161.615593,645760.5082353,1114541.2436278427,1028973.2049196215,961968.2854007144
2016-12-29,894108.236835,15877,102665.0,53.8,0,3,29,12,4,2016,52,951533.7138481,1181307.3270735,829763.2190675,767361.704324,1096131.433030143,1043571.2119378429,972888.7570297428
2016-12-30,1163643.0379923,21974,127771.0,53.75,0,4,30,12,4,2016,52,894108.236835,1135849.391084,747641.1828753001,843603.315088,1055102.9915675,1048167.2846355215,977415.4189051358
2016-12-31,1109012.812049,15984,135568.0,53.75,1,5,31,12,4,2016,52,1163643.0379923,1282145.5171351,918899.786306,853454.930795,1059073.5125544,1077881.7028581644,988845.4090088607
2017-01-01,12082.500997,170,1642.0,53.75,0,6,1,1,1,2017,52,1109012.812049,1246837.8430543,1071655.6282493,1113440.567059,1034340.2689706715,1091461.20469695,997972.4761965036
2017-01-02,1402306.370834,11812,107718.0,53.75,1,0,2,1,1,2017,1,12082.500997,1032770.748898,1260471.9085900001,1276195.0362097,857946.6486767714,1015777.4098932144,958638.2595514321
2017-01-03,1104377.0798245,13906,97185.0,52.36,0,1,3,1,1,2017,1,1402306.370834,842475.490118,1028242.8227987,896824.938971,910737.4518104858,1025908.442910643,963142.2357880144
2017-01-04,990093.463742,22918,91527.0,53.26,0,2,4,1,1,2017,1,1104377.0798245,951533.7138481,1080402.388032,932546.385931,948151.9646257,1031346.6041267713,970554.8122470679
2017-01-05,777620.9540695,8550,84930.0,53.77,0,3,5,1,1,2017,1,990093.463742,894108.236835,1181307.3270735,867653.7351403,953660.5003248287,1024895.9666774857,972610.0650260322
2017-01-06,839600.237989,15539,89963.0,53.98,0,4,6,1,1,2017,1,777620.9540695,1163643.0379923,1135849.391084,674077.382905,937019.4599297572,996061.2257486285,969394.6085592179
2017-01-07,1103806.298949,10406,102954.0,53.98,0,5,7,1,1,2017,1,839600.237989,1109012.812049,1282145.5171351,774941.923982,890727.6313578571,974900.5719561287,975306.1390979321
2017-01-08,1192543.750978,11277,96784.0,53.98,0,6,8,1,1,2017,1,1103806.298949,12082.500997,1246837.8430543,920050.745917,889983.8437721429,962162.0563714072,987051.2953467536
2017-01-09,793724.8969065,9647,82111.0,51.95,0,0,9,1,1,2017,2,1192543.750978,1402306.370834,1032770.748898,1119324.243986,1058621.165198,958283.9069373858,996783.1883846464
2017-01-10,742635.5692609,11820,79932.0,50.82,0,1,10,1,1,2017,2,793724.8969065,1104377.0798245,842475.490118,844251.703802,971680.9546369286,941209.2032237072,985154.6402746643
2017-01-11,770742.690065,17301,80692.0,52.19,0,2,11,1,1,2017,2,742635.5692609,990093.463742,951533.7138481,747161.615593,920003.5959849857,934077.7803053429,981525.4926124822
2017-01-12,629635.794004,9601,75691.0,53.01,0,3,12,1,1,2017,2,770742.690065,777620.9540695,894108.236835,829763.2190675,888667.7711739857,921164.1357494071,982367.673843625
2017-01-13,768898.9443882,15674,84068.0,52.36,0,4,13,1,1,2017,2,629635.794004,839600.237989,1163643.0379923,747641.1828753001,867527.0340217714,902273.2469757643,975220.2658056428
2017-01-14,1021050.536226,10682,99921.0,52.36,0,5,14,1,1,2017,2,768898.9443882,1103806.298949,1109012.812049,918899.786306,857426.8492216571,874077.2402897571,975979.4715739609
2017-01-15,1175725.165838,11548,97107.0,52.36,0,6,15,1,1,2017,2,1021050.536226,1192543.750978,12082.500997,1071655.6282493,845604.5974040858,867794.2205881142,979627.7126425321
2017-01-16,824488.666175,9912,84038.0,52.36,0,0,16,1,1,2017,3,1175725.165838,793724.8969065,1402306.370834,1260471.9085900001,843201.9423840857,950911.553791043,983344.4818421286
2017-01-17,750836.542952,12064,80093.0,52.45,0,1,17,1,1,2017,3,824488.666175,742635.5692609,1104377.0798245,1028242.8227987,847596.7665653,909638.8606011142,967773.6517558786
2017-01-18,782656.0246723,18723,80984.0,51.12,0,2,18,1,1,2017,3,750836.542952,770742.690065,990093.463742,1080402.388032,848768.3342354571,884385.9651102215,957866.2846184963
2017-01-19,606949.7448793,9633,74388.0,51.39,0,3,19,1,1,2017,3,782656.0246723,629635.794004,777620.9540695,1181307.3270735,850470.2391793571,869569.0051766714,947232.4859270786
2017-01-20,725703.6910875,14854,78949.0,52.33,0,4,20,1,1,2017,3,606949.7448793,768898.9443882,839600.237989,1135849.391084,847229.3750186858,857378.2045202286,926719.7151344286
2017-01-21,1072721.724905,10194,101813.0,52.33,0,5,21,1,1,2017,3,725703.6910875,1021050.536226,1103806.298949,1282145.5171351,841058.6245471571,849242.736884407,912071.6544202678
2017-01-22,1148214.358454,11257,96999.0,52.33,0,6,22,1,1,2017,3,1072721.724905,1175725.165838,1192543.750978,1246837.8430543,848440.2229298715,847022.4101669786,904592.2332691929
2017-01-23,798133.612125,9356,83426.0,52.77,0,0,23,1,1,2017,4,1148214.358454,824488.666175,793724.8969065,1032770.748898,844510.1075893,843856.0249866928,901069.9659620393
2017-01-24,721275.774781,11940,79149.0,52.38,0,1,24,1,1,2017,4,798133.612125,750836.542952,742635.5692609,842475.490118,840745.0998678714,844170.9332165858,892690.0682201466
2017-01-25,744342.5929227,18532,79315.0,52.14,0,2,25,1,1,2017,4,721275.774781,782656.0246723,770742.690065,951533.7138481,836522.1329862999,842645.2336108786,888361.5069581108
2017-01-26,576515.5369877,7562,72551.0,53.24,0,3,26,1,1,2017,4,744342.5929227,606949.7448793,629635.794004,894108.236835,831048.7855935001,840759.5123864285,880961.8240679179
2017-01-27,722113.958837,13112,82681.0,53.18,0,4,27,1,1,2017,4,576515.5369877,725703.6910875,768898.9443882,1163643.0379923,826701.0416089856,836965.2083138358,869619.2276448
2017-01-28,977850.40585,8264,97396.0,53.18,0,5,28,1,1,2017,4,722113.958837,1072721.724905,1021050.536226,1109012.812049,826188.2227160571,833623.4236316072,853850.3319606821
2017-01-29,1075166.993043,9260,91697.0,53.18,0,6,29,1,1,2017,4,977850.40585,1148214.358454,1175725.165838,12082.500997,812635.1771367714,830537.7000333214,849165.9603107178
2017-01-30,698123.768037,7330,75086.0,52.63,0,0,30,1,1,2017,5,1075166.993043,798133.612125,824488.666175,1402306.370834,802199.8392209143,823354.9734051072,887133.263598075
2017-01-31,778222.285925,10584,82058.0,52.75,0,1,31,1,1,2017,5,698123.768037,721275.774781,750836.542952,1104377.0798245,787912.7186369143,814328.909252393,861983.8849267535
2017-02-01,961777.382874,16375,87964.0,53.9,0,2,1,2,1,2017,5,778222.285925,744342.5929227,782656.0246723,990093.463742,796047.9345146286,816285.0337504642,850335.4994303428
2017-02-02,748882.732615,8017,83067.0,53.55,0,3,2,2,1,2017,5,961777.382874,576515.5369877,606949.7448793,777620.9540695,827110.0473648142,829079.4164791572,849324.2108279143
2017-02-03,834667.1519293,13655,88575.0,53.81,0,4,3,2,1,2017,5,748882.732615,722113.958837,725703.6910875,839600.237989,851733.9324544286,839217.4870317072,848297.8457759678
2017-02-04,1132788.541413,8302,105312.0,53.81,0,5,4,2,1,2017,5,834667.1519293,977850.40585,1072721.724905,1103806.298949,867812.960039043,847000.59137755,848121.6641309785
